fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,guard_passes,reversals,control_time,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,122,2452,230,1,"Jim Miller",0,17,49,0,2,0,0,0,0:00,122,2452,230,1,"Jim Miller",5,29,3,10,9,10,16,46,1,3,0,0
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,123,2452,230,2,"Anthony Pettis",0,34,45,1,1,0,5,0,2:14,123,2452,230,2,"Anthony Pettis",7,17,4,4,1,1,3,9,0,0,9,13
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,124,2452,230,2,"Jim Miller",0,11,22,1,1,0,1,0,1:50,124,2452,230,2,"Jim Miller",4,15,2,2,2,2,4,8,0,0,4,11
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,125,2452,230,3,"Anthony Pettis",0,37,52,0,1,0,0,0,1:23,125,2452,230,3,"Anthony Pettis",21,35,9,9,2,2,29,43,3,3,0,0
2452,"UFC 213: Romero vs. Whittaker","Anthony Pettis","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,1f49b59e4058568f,126,2452,230,3,"Jim Miller",0,23,42,0,1,0,0,0,0:00,126,2452,230,3,"Jim Miller",4,21,10,11,9,10,13,30,10,12,0,0
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,127,343,33,1,"Francisco Trinaldo",0,13,26,0,0,0,0,0,0:55,127,343,33,1,"Francisco Trinaldo",5,17,2,2,1,1,6,18,1,1,1,1
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,128,343,33,1,"Jim Miller",0,29,38,1,2,0,0,0,2:22,128,343,33,1,"Jim Miller",12,19,2,3,1,2,10,17,0,1,5,6
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,129,343,33,2,"Francisco Trinaldo",0,40,83,0,0,0,1,0,1:32,129,343,33,2,"Francisco Trinaldo",19,61,10,11,2,2,21,61,3,4,7,9
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,130,343,33,2,"Jim Miller",0,15,39,0,3,0,0,0,0:00,130,343,33,2,"Jim Miller",5,26,3,5,4,5,12,35,0,1,0,0
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,131,343,33,3,"Francisco Trinaldo",0,31,56,1,1,0,1,0,2:13,131,343,33,3,"Francisco Trinaldo",16,38,6,6,2,2,14,31,5,6,5,9
343,"UFC Fight Night: Brunson vs. Machida","Francisco Trinaldo","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,bed03663bc577f02,132,343,33,3,"Jim Miller",0,17,32,0,0,0,0,0,0:04,132,343,33,3,"Jim Miller",1,12,3,4,3,4,4,17,3,3,0,0
277,"UFC Fight Night: Lee vs. Iaquinta","Charles Oliveira","Jim Miller",Lightweight,SUB,"Rear Naked Choke",1,1:15,f3e289f1423c0e6f,133,277,27,1,"Jim Miller",0,1,2,0,0,0,0,0,0:00,133,277,27,1,"Jim Miller",0,1,0,0,1,1,1,2,0,0,0,0
277,"UFC Fight Night: Lee vs. Iaquinta","Charles Oliveira","Jim Miller",Lightweight,SUB,"Rear Naked Choke",1,1:15,f3e289f1423c0e6f,134,277,27,1,"Charles Oliveira",0,1,2,1,1,1,1,0,0:47,134,277,27,1,"Charles Oliveira",0,0,0,0,0,1,0,1,0,0,0,0
661,"UFC Fight Night: Anderson vs. Blachowicz","Scott Holtzman","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,f3e2038bfb9b5d9d,135,661,60,1,"Jim Miller",0,21,48,0,1,0,0,0,0:00,135,661,60,1,"Jim Miller",11,35,3,4,6,7,18,44,1,1,1,1
661,"UFC Fight Night: Anderson vs. Blachowicz","Scott Holtzman","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,f3e2038bfb9b5d9d,136,661,60,1,"Scott Holtzman",0,20,57,0,0,0,0,0,0:29,136,661,60,1,"Scott Holtzman",13,45,2,5,2,4,15,52,2,2,0,0
661,"UFC Fight Night: Anderson vs. Blachowicz","Scott Holtzman","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,f3e2038bfb9b5d9d,137,661,60,2,"Jim Miller",0,17,29,0,1,0,0,0,0:27,137,661,60,2,"Jim Miller",6,17,3,3,3,3,8,18,2,3,2,2
661,"UFC Fight Night: Anderson vs. Blachowicz","Scott Holtzman","Jim Miller",Lightweight,U-DEC,NULL,3,5:00,f3e2038bfb9b5d9d,138,661,60,2,"Scott Holtzman",0,43,72,1,1,0,1,0,2:48,138,661,60,2,"Scott Holtzman",28,55,0,0,3,4,21,44,2,3,8,12
